"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"449",2019-11-25,10793.358,13402.125,13230.405,24273.189,37083.744,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984
"450",2019-11-26,13402.125,13230.405,24273.189,37083.744,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31
"451",2019-11-27,13230.405,24273.189,37083.744,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595
"452",2019-11-28,24273.189,37083.744,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959
"453",2019-11-29,37083.744,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496
"454",2019-11-30,35720.892,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167
"455",2019-12-01,13269.663,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8
"456",2019-12-02,11641.158,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089
"457",2019-12-03,13736.385,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22
"458",2019-12-04,13436.901,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564
"459",2019-12-05,21355.785,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646
"460",2019-12-06,31386.609,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533
"461",2019-12-07,34181.865,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483
"462",2019-12-08,15152.346,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834
"463",2019-12-09,14836.014,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286
"464",2019-12-10,16941.744,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084
"465",2019-12-11,14425.074,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12
"466",2019-12-12,21974.058,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA
"467",2019-12-13,38229.57,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA
"468",2019-12-14,35872.092,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA
"469",2019-12-15,13541.445,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA
"470",2019-12-16,14620.365,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA
"471",2019-12-17,17453.799,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA
"472",2019-12-18,18992.826,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA
"473",2019-12-19,25647.354,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA
"474",2019-12-20,41895.549,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2019-12-21,41670.585,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2019-12-22,24459.786,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2019-12-23,14116.977,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2019-12-24,8103.726,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2019-12-25,26705.052,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2019-12-26,28569.672,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2019-12-27,36933.327,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2019-12-28,31542.642,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2019-12-29,23777.901,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2019-12-30,9585.432,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2019-12-31,27387.828,25106.814,25180.173,39150.864,35033.769,19972.926,9894.825,10127.16,11195.523,18636.021,32670.432,31445.01,9531.918,11193.714,11054.286,12828.24,19695.285,32201.982,33361.578,10881.243,10075.968,12374.316,13187.988,17495.163,34205.49,30887.001,8983.764,10028.394,10690.596,11146.842,18744.183,35480.781,32020.056,10462.905,11348.397,13007.115,12797.298,18267.984,31091.31,31643.595,9328.959,11465.496,12577.167,11782.8,23590.089,31748.22,31701.564,11774.646,10321.533,11613.483,13341.834,19505.286,25215.084,16269.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
